epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,237.046,1.47626,0.72712,0.77435,0.82177,0.891,0.89901,0.52076,1.59212,0.79016,0.83228,0.00042971,0.00042971,0.00042971
73,238.847,1.58194,0.78539,0.77655,0.81997,0.88626,0.89919,0.51281,1.61139,0.81291,0.83383,0.00042872,0.00042872,0.00042872
74,240.609,1.7006,0.82037,0.77398,0.82486,0.88166,0.89771,0.50212,1.64158,0.85775,0.83938,0.00042773,0.00042773,0.00042773
75,242.313,1.50803,0.73583,0.77662,0.8086,0.87441,0.88864,0.48838,1.69775,0.91595,0.84348,0.00042674,0.00042674,0.00042674
76,244.173,1.5779,0.78184,0.78484,0.78883,0.86493,0.87832,0.48745,1.63239,0.96113,0.83997,0.00042575,0.00042575,0.00042575
77,246.092,1.57501,0.77829,0.77243,0.81258,0.85545,0.88626,0.50027,1.57631,0.89747,0.83587,0.00042476,0.00042476,0.00042476
78,247.881,1.45787,0.73198,0.77538,0.82413,0.86493,0.89503,0.50799,1.56388,0.84133,0.83369,0.00042377,0.00042377,0.00042377
79,252.882,1.72357,0.80303,0.76641,0.84266,0.87204,0.90061,0.51255,1.56515,0.82415,0.83209,0.00042278,0.00042278,0.00042278
80,255.014,1.53635,0.74816,0.78025,0.84861,0.8767,0.90482,0.50576,1.63832,0.83721,0.83642,0.00042179,0.00042179,0.00042179
81,256.825,1.41372,0.69791,0.78429,0.8473,0.87915,0.90665,0.49288,1.68245,0.85049,0.83762,0.0004208,0.0004208,0.0004208
82,258.64,1.57192,0.76597,0.78074,0.8454,0.88113,0.90497,0.49707,1.66376,0.84083,0.83573,0.00041981,0.00041981,0.00041981
83,260.353,1.6889,0.8101,0.76072,0.85327,0.87678,0.90834,0.50185,1.61919,0.81857,0.83207,0.00041882,0.00041882,0.00041882
84,264.095,1.53232,0.72821,0.77965,0.84179,0.85308,0.90129,0.51646,1.55523,0.80963,0.83114,0.00041783,0.00041783,0.00041783
85,266.049,1.81313,0.83549,0.77712,0.82067,0.85308,0.89889,0.51902,1.56276,0.83417,0.8319,0.00041684,0.00041684,0.00041684
86,267.879,1.64238,0.80769,0.78193,0.80739,0.88389,0.89687,0.50141,1.613,0.86956,0.83504,0.00041585,0.00041585,0.00041585
87,269.6,1.66186,0.8323,0.7762,0.81763,0.88626,0.90235,0.48427,1.67045,0.86597,0.83902,0.00041486,0.00041486,0.00041486
88,272.847,1.60839,0.77011,0.78263,0.81557,0.90116,0.9064,0.50331,1.63766,0.82752,0.83646,0.00041387,0.00041387,0.00041387
89,274.671,1.48989,0.72289,0.78222,0.81619,0.89573,0.90527,0.51537,1.58362,0.82017,0.83261,0.00041288,0.00041288,0.00041288
90,276.52,1.48651,0.73987,0.78412,0.8217,0.88389,0.90451,0.52322,1.56056,0.79888,0.82859,0.00041189,0.00041189,0.00041189
91,278.228,1.55381,0.72231,0.78311,0.82681,0.88242,0.90455,0.52421,1.54659,0.7818,0.82627,0.0004109,0.0004109,0.0004109
92,279.976,1.51589,0.7824,0.77956,0.83661,0.891,0.91075,0.5105,1.59771,0.78446,0.83045,0.00040991,0.00040991,0.00040991
93,281.683,1.486,0.72395,0.77741,0.82428,0.88863,0.90535,0.48388,1.69448,0.81284,0.8373,0.00040892,0.00040892,0.00040892
94,283.444,1.69194,0.81315,0.76981,0.82137,0.88259,0.89839,0.4707,1.71749,0.8477,0.8403,0.00040793,0.00040793,0.00040793
95,285.274,1.45008,0.68816,0.77271,0.8192,0.88044,0.89159,0.48002,1.68616,0.86411,0.83773,0.00040694,0.00040694,0.00040694
96,291.491,1.60371,0.77382,0.7746,0.81381,0.87204,0.8889,0.51085,1.54096,0.85862,0.82885,0.00040595,0.00040595,0.00040595
97,293.214,1.57124,0.73601,0.77583,0.81998,0.87441,0.89677,0.52445,1.50824,0.81944,0.82489,0.00040496,0.00040496,0.00040496
98,295.09,1.47061,0.707,0.76878,0.82301,0.89254,0.90375,0.52334,1.51105,0.78001,0.82308,0.00040397,0.00040397,0.00040397
99,297.032,1.49047,0.72829,0.7712,0.83014,0.88863,0.90857,0.52275,1.53845,0.76721,0.82404,0.00040298,0.00040298,0.00040298
100,298.748,1.45932,0.72522,0.77365,0.82972,0.90066,0.91049,0.49368,1.66526,0.7874,0.83503,0.00040199,0.00040199,0.00040199
101,304.723,1.65606,0.79151,0.77082,0.82919,0.90521,0.91152,0.48499,1.69506,0.78953,0.83827,0.000401,0.000401,0.000401
102,306.963,1.49953,0.72302,0.7793,0.84071,0.90049,0.91313,0.50299,1.64169,0.77263,0.83603,0.00040001,0.00040001,0.00040001
103,309.223,1.57258,0.7384,0.76954,0.8471,0.87961,0.91755,0.52436,1.57194,0.75994,0.82959,0.00039902,0.00039902,0.00039902
104,310.99,1.53377,0.72621,0.7754,0.80463,0.90766,0.91634,0.51879,1.56522,0.77755,0.82458,0.00039803,0.00039803,0.00039803
105,313.122,1.68437,0.79053,0.77975,0.7942,0.91706,0.91339,0.50871,1.60152,0.79324,0.82696,0.00039704,0.00039704,0.00039704
106,316.061,1.63263,0.74848,0.77287,0.80263,0.90047,0.91059,0.50431,1.63314,0.80561,0.82897,0.00039605,0.00039605,0.00039605
107,319.238,1.37935,0.6751,0.7737,0.81216,0.87678,0.90867,0.50926,1.61786,0.80677,0.83005,0.00039506,0.00039506,0.00039506
108,320.999,1.50407,0.73325,0.77252,0.8058,0.90047,0.91122,0.51939,1.55164,0.77393,0.82653,0.00039407,0.00039407,0.00039407
109,322.733,1.68991,0.86411,0.76806,0.83933,0.87894,0.91209,0.5241,1.55829,0.75904,0.82531,0.00039308,0.00039308,0.00039308
110,325.487,1.52157,0.73478,0.77582,0.84803,0.88626,0.9171,0.52841,1.55787,0.75363,0.82411,0.00039209,0.00039209,0.00039209
111,327.282,1.54659,0.73239,0.76338,0.83804,0.91232,0.91986,0.51752,1.58665,0.77913,0.82595,0.0003911,0.0003911,0.0003911
112,329.374,1.55211,0.7492,0.77256,0.83639,0.90521,0.91591,0.51624,1.59252,0.7615,0.82931,0.00039011,0.00039011,0.00039011
113,331.351,1.56445,0.78852,0.7805,0.83003,0.90259,0.91412,0.51747,1.58873,0.76284,0.82941,0.00038912,0.00038912,0.00038912
114,333.204,1.55448,0.81444,0.77232,0.83451,0.89619,0.9103,0.50867,1.60043,0.79008,0.83066,0.00038813,0.00038813,0.00038813
115,334.96,1.43765,0.71667,0.78579,0.8428,0.88929,0.90877,0.50277,1.62203,0.81977,0.83363,0.00038714,0.00038714,0.00038714
