epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,85.4398,1.91151,1.09246,0.85086,0.24333,0.52019,0.24619,0.10545,2.01464,2.61934,0.85408,0.00113269,0.00113269,0.00113269
67,85.9974,2.04629,1.16076,0.84203,0.24333,0.52019,0.24619,0.10545,2.01464,2.61934,0.85408,0.0011475,0.0011475,0.0011475
68,86.613,2.30123,1.13726,0.84586,0.24333,0.52019,0.24619,0.10545,2.01464,2.61934,0.85408,0.00116224,0.00116224,0.00116224
69,87.1928,2.46888,1.18017,0.91753,0.20222,0.4323,0.21175,0.09097,1.8252,2.6468,0.84733,0.00117689,0.00117689,0.00117689
70,87.7142,2.28118,1.23463,0.86681,0.20222,0.4323,0.21175,0.09097,1.8252,2.6468,0.84733,0.00119146,0.00119146,0.00119146
71,88.2675,1.92903,1.0379,0.8653,0.20222,0.4323,0.21175,0.09097,1.8252,2.6468,0.84733,0.00120596,0.00120596,0.00120596
72,88.9526,1.93317,1.10268,0.85057,0.23889,0.51069,0.29288,0.11902,1.93808,2.53414,0.8485,0.00122038,0.00122038,0.00122038
73,89.5112,2.28178,1.16665,0.87037,0.23889,0.51069,0.29288,0.11902,1.93808,2.53414,0.8485,0.00123471,0.00123471,0.00123471
74,90.03,2.21579,1.13235,0.86851,0.23889,0.51069,0.29288,0.11902,1.93808,2.53414,0.8485,0.00124897,0.00124897,0.00124897
75,90.59,2.19321,1.0919,0.87078,0.23444,0.50119,0.28857,0.10564,2.12729,2.44378,0.86141,0.00126315,0.00126315,0.00126315
76,91.1153,2.01283,1.04323,0.86548,0.23444,0.50119,0.28857,0.10564,2.12729,2.44378,0.86141,0.00127725,0.00127725,0.00127725
77,91.873,2.12436,1.14409,0.90037,0.23444,0.50119,0.28857,0.10564,2.12729,2.44378,0.86141,0.00129127,0.00129127,0.00129127
78,92.5036,2.08165,1.08383,0.8671,0.30778,0.65796,0.46502,0.19145,2.01545,2.25261,0.85237,0.00130521,0.00130521,0.00130521
79,93.1788,2.16464,1.16707,0.88056,0.30778,0.65796,0.46502,0.19145,2.01545,2.25261,0.85237,0.00131907,0.00131907,0.00131907
80,93.7576,1.98885,1.01516,0.84088,0.30778,0.65796,0.46502,0.19145,2.01545,2.25261,0.85237,0.00133286,0.00133286,0.00133286
81,94.3047,1.6432,0.96916,0.84562,0.33556,0.71734,0.57355,0.21993,2.12427,2.181,0.85988,0.00134656,0.00134656,0.00134656
82,94.8904,2.16328,1.1247,0.86033,0.33556,0.71734,0.57355,0.21993,2.12427,2.181,0.85988,0.00136018,0.00136018,0.00136018
83,95.4336,2.14786,1.11212,0.85358,0.33556,0.71734,0.57355,0.21993,2.12427,2.181,0.85988,0.00137373,0.00137373,0.00137373
84,96.2407,2.29394,1.09507,0.85129,0.36,0.7696,0.63307,0.28489,1.92264,2.08137,0.84321,0.0013872,0.0013872,0.0013872
85,96.8292,2.10673,1.08978,0.90001,0.36,0.7696,0.63307,0.28489,1.92264,2.08137,0.84321,0.00140058,0.00140058,0.00140058
86,97.515,2.06208,1.04333,0.84108,0.36,0.7696,0.63307,0.28489,1.92264,2.08137,0.84321,0.00141389,0.00141389,0.00141389
87,98.0974,1.99794,1.04518,0.84994,0.36,0.7696,0.63307,0.28489,1.92264,2.08137,0.84321,0.00142712,0.00142712,0.00142712
88,98.6612,2.1051,1.10216,0.8705,0.37444,0.80048,0.68086,0.333,1.85604,1.93327,0.8383,0.00144027,0.00144027,0.00144027
89,99.1793,1.95062,1.00281,0.86024,0.37444,0.80048,0.68086,0.333,1.85604,1.93327,0.8383,0.00145334,0.00145334,0.00145334
90,99.7517,2.11215,1.03817,0.82702,0.37444,0.80048,0.68086,0.333,1.85604,1.93327,0.8383,0.00146633,0.00146633,0.00146633
91,100.363,1.90711,0.98981,0.85312,0.37444,0.80048,0.68086,0.333,1.85604,1.93327,0.8383,0.00147924,0.00147924,0.00147924
92,100.929,1.95562,0.97753,0.85792,0.40111,0.85748,0.6969,0.32158,1.84849,1.71018,0.84009,0.00149207,0.00149207,0.00149207
93,101.479,2.07114,1.06588,0.87765,0.40111,0.85748,0.6969,0.32158,1.84849,1.71018,0.84009,0.00150483,0.00150483,0.00150483
94,102.197,2.09988,1.01976,0.85015,0.40111,0.85748,0.6969,0.32158,1.84849,1.71018,0.84009,0.0015175,0.0015175,0.0015175
95,102.75,1.90988,0.95796,0.84128,0.40111,0.85748,0.6969,0.32158,1.84849,1.71018,0.84009,0.00153009,0.00153009,0.00153009
96,103.334,2.34434,1.12237,0.88373,0.58547,0.84323,0.70765,0.30925,1.90626,1.56069,0.84524,0.00154261,0.00154261,0.00154261
97,103.907,1.84748,1.03018,0.88476,0.58547,0.84323,0.70765,0.30925,1.90626,1.56069,0.84524,0.00155505,0.00155505,0.00155505
98,104.436,1.94473,1.00927,0.84743,0.58547,0.84323,0.70765,0.30925,1.90626,1.56069,0.84524,0.0015674,0.0015674,0.0015674
99,105.168,1.96452,1.02454,0.87456,0.58547,0.84323,0.70765,0.30925,1.90626,1.56069,0.84524,0.00157968,0.00157968,0.00157968
100,105.748,2.17996,1.07089,0.84188,0.38556,0.82423,0.68666,0.33603,1.82046,1.6266,0.84161,0.00159188,0.00159188,0.00159188
101,106.312,2.10834,1.05115,0.8483,0.38556,0.82423,0.68666,0.33603,1.82046,1.6266,0.84161,0.001604,0.001604,0.001604
102,106.867,2.14738,1.11027,0.82537,0.38556,0.82423,0.68666,0.33603,1.82046,1.6266,0.84161,0.00160004,0.00160004,0.00160004
103,107.411,1.98483,1.02378,0.82869,0.38556,0.82423,0.68666,0.33603,1.82046,1.6266,0.84161,0.00159608,0.00159608,0.00159608
104,108.088,1.87101,0.95416,0.83089,0.38333,0.81948,0.62632,0.30793,1.7905,1.65241,0.83933,0.00159212,0.00159212,0.00159212
105,108.625,2.27743,1.08868,0.85144,0.38333,0.81948,0.62632,0.30793,1.7905,1.65241,0.83933,0.00158816,0.00158816,0.00158816
106,109.176,2.01306,1.00299,0.8314,0.38333,0.81948,0.62632,0.30793,1.7905,1.65241,0.83933,0.0015842,0.0015842,0.0015842
107,109.843,1.84459,0.94925,0.84772,0.38333,0.81948,0.62632,0.30793,1.7905,1.65241,0.83933,0.00158024,0.00158024,0.00158024
108,110.514,2.18031,1.05795,0.84607,0.62035,0.84561,0.7585,0.39267,1.73485,1.44446,0.83274,0.00157628,0.00157628,0.00157628
109,111.07,1.84286,1.05016,0.85115,0.62035,0.84561,0.7585,0.39267,1.73485,1.44446,0.83274,0.00157232,0.00157232,0.00157232
110,111.653,1.92329,1.0108,0.84494,0.62035,0.84561,0.7585,0.39267,1.73485,1.44446,0.83274,0.00156836,0.00156836,0.00156836
111,112.238,1.91276,0.98191,0.81594,0.62035,0.84561,0.7585,0.39267,1.73485,1.44446,0.83274,0.0015644,0.0015644,0.0015644
112,112.916,1.96269,0.92252,0.83357,0.7573,0.78147,0.81097,0.38709,1.83777,1.26898,0.83756,0.00156044,0.00156044,0.00156044
113,113.48,1.74722,0.99199,0.87981,0.7573,0.78147,0.81097,0.38709,1.83777,1.26898,0.83756,0.00155648,0.00155648,0.00155648
114,114.048,2.00184,1.02814,0.84962,0.7573,0.78147,0.81097,0.38709,1.83777,1.26898,0.83756,0.00155252,0.00155252,0.00155252
115,114.614,1.93497,0.9676,0.85747,0.7573,0.78147,0.81097,0.38709,1.83777,1.26898,0.83756,0.00154856,0.00154856,0.00154856
116,115.273,2.15915,1.03112,0.87572,0.69066,0.79335,0.77947,0.37515,1.82903,1.2205,0.83639,0.0015446,0.0015446,0.0015446
117,115.813,2.06862,1.01939,0.8548,0.69066,0.79335,0.77947,0.37515,1.82903,1.2205,0.83639,0.00154064,0.00154064,0.00154064
118,116.342,2.18827,1.10185,0.85765,0.69066,0.79335,0.77947,0.37515,1.82903,1.2205,0.83639,0.00153668,0.00153668,0.00153668
119,116.884,1.82837,0.93938,0.83753,0.69066,0.79335,0.77947,0.37515,1.82903,1.2205,0.83639,0.00153272,0.00153272,0.00153272
120,117.515,1.70312,0.89874,0.84514,0.71123,0.78385,0.78669,0.39365,1.77794,1.15746,0.83969,0.00152876,0.00152876,0.00152876
121,118.033,1.90034,0.98337,0.84702,0.71123,0.78385,0.78669,0.39365,1.77794,1.15746,0.83969,0.0015248,0.0015248,0.0015248
122,118.738,1.96187,0.96215,0.85794,0.71123,0.78385,0.78669,0.39365,1.77794,1.15746,0.83969,0.00152084,0.00152084,0.00152084
123,119.316,2.16957,1.05371,0.83427,0.71123,0.78385,0.78669,0.39365,1.77794,1.15746,0.83969,0.00151688,0.00151688,0.00151688
124,120.073,2.10866,1.0437,0.87291,0.73535,0.82423,0.82272,0.43904,1.6741,1.10917,0.83081,0.00151292,0.00151292,0.00151292
125,120.668,1.88869,0.94155,0.80867,0.73535,0.82423,0.82272,0.43904,1.6741,1.10917,0.83081,0.00150896,0.00150896,0.00150896
126,121.356,2.05807,1.01206,0.82395,0.73535,0.82423,0.82272,0.43904,1.6741,1.10917,0.83081,0.001505,0.001505,0.001505
127,121.934,2.19968,1.08703,0.9004,0.73535,0.82423,0.82272,0.43904,1.6741,1.10917,0.83081,0.00150104,0.00150104,0.00150104
128,122.531,1.8532,0.91298,0.836,0.77744,0.8076,0.8321,0.42354,1.73834,1.03812,0.8333,0.00149708,0.00149708,0.00149708
129,123.074,1.89591,0.91858,0.83656,0.77744,0.8076,0.8321,0.42354,1.73834,1.03812,0.8333,0.00149312,0.00149312,0.00149312
130,123.615,1.7502,0.9642,0.84373,0.77744,0.8076,0.8321,0.42354,1.73834,1.03812,0.8333,0.00148916,0.00148916,0.00148916
131,124.215,1.95453,0.93846,0.82689,0.77744,0.8076,0.8321,0.42354,1.73834,1.03812,0.8333,0.0014852,0.0014852,0.0014852
132,124.917,1.93576,1.07007,0.84047,0.77617,0.81235,0.8506,0.41223,1.7867,1.01333,0.83364,0.00148124,0.00148124,0.00148124
133,125.489,1.96914,1.04882,0.88061,0.77617,0.81235,0.8506,0.41223,1.7867,1.01333,0.83364,0.00147728,0.00147728,0.00147728
134,126.064,2.02492,1.01745,0.83721,0.77617,0.81235,0.8506,0.41223,1.7867,1.01333,0.83364,0.00147332,0.00147332,0.00147332
135,126.735,1.83277,0.91022,0.81678,0.77617,0.81235,0.8506,0.41223,1.7867,1.01333,0.83364,0.00146936,0.00146936,0.00146936
136,127.39,2.0449,0.99593,0.81277,0.78982,0.71406,0.82023,0.39828,1.77975,1.04423,0.83691,0.0014654,0.0014654,0.0014654
137,128.09,2.06264,0.96701,0.82003,0.78982,0.71406,0.82023,0.39828,1.77975,1.04423,0.83691,0.00146144,0.00146144,0.00146144
138,128.72,1.94939,0.96046,0.83582,0.78982,0.71406,0.82023,0.39828,1.77975,1.04423,0.83691,0.00145748,0.00145748,0.00145748
139,129.275,1.93068,0.97988,0.8502,0.78982,0.71406,0.82023,0.39828,1.77975,1.04423,0.83691,0.00145352,0.00145352,0.00145352
140,130.032,2.12309,1.04875,0.81659,0.7026,0.74822,0.80388,0.41483,1.69205,1.0752,0.8331,0.00144956,0.00144956,0.00144956
141,130.631,2.05661,1.01264,0.82819,0.7026,0.74822,0.80388,0.41483,1.69205,1.0752,0.8331,0.0014456,0.0014456,0.0014456
142,131.167,1.77005,0.92208,0.84021,0.7026,0.74822,0.80388,0.41483,1.69205,1.0752,0.8331,0.00144164,0.00144164,0.00144164
143,131.767,1.97267,0.92842,0.8318,0.7026,0.74822,0.80388,0.41483,1.69205,1.0752,0.8331,0.00143768,0.00143768,0.00143768
144,132.356,1.93502,1.00324,0.85038,0.74398,0.77996,0.81931,0.42068,1.70202,0.99978,0.83252,0.00143372,0.00143372,0.00143372
145,132.951,1.93124,0.98866,0.82277,0.74398,0.77996,0.81931,0.42068,1.70202,0.99978,0.83252,0.00142976,0.00142976,0.00142976
146,133.665,2.0713,1.06809,0.84737,0.74398,0.77996,0.81931,0.42068,1.70202,0.99978,0.83252,0.0014258,0.0014258,0.0014258
147,134.245,1.869,0.96316,0.8403,0.74398,0.77996,0.81931,0.42068,1.70202,0.99978,0.83252,0.00142184,0.00142184,0.00142184
148,134.833,2.00782,1.013,0.8299,0.75925,0.81235,0.8504,0.40274,1.77676,0.92096,0.83551,0.00141788,0.00141788,0.00141788
149,135.378,1.8714,0.9601,0.83601,0.75925,0.81235,0.8504,0.40274,1.77676,0.92096,0.83551,0.00141392,0.00141392,0.00141392
150,136.058,2.07331,1.04932,0.86145,0.75925,0.81235,0.8504,0.40274,1.77676,0.92096,0.83551,0.00140996,0.00140996,0.00140996
151,136.62,1.81018,0.9209,0.82653,0.75925,0.81235,0.8504,0.40274,1.77676,0.92096,0.83551,0.001406,0.001406,0.001406
152,137.207,1.88498,0.94077,0.85964,0.74249,0.80817,0.82111,0.37018,1.87335,0.96747,0.84258,0.00140204,0.00140204,0.00140204
153,137.749,1.77647,0.90351,0.81983,0.74249,0.80817,0.82111,0.37018,1.87335,0.96747,0.84258,0.00139808,0.00139808,0.00139808
154,138.288,2.02043,0.9934,0.82979,0.74249,0.80817,0.82111,0.37018,1.87335,0.96747,0.84258,0.00139412,0.00139412,0.00139412
155,139.058,2.02776,1.02631,0.83179,0.74249,0.80817,0.82111,0.37018,1.87335,0.96747,0.84258,0.00139016,0.00139016,0.00139016
156,139.658,2.06484,1.03231,0.85794,0.61869,0.85748,0.75912,0.33111,1.98988,1.01758,0.85852,0.0013862,0.0013862,0.0013862
157,140.206,1.74512,0.9128,0.83544,0.61869,0.85748,0.75912,0.33111,1.98988,1.01758,0.85852,0.00138224,0.00138224,0.00138224
158,140.748,1.98543,1.02465,0.8618,0.61869,0.85748,0.75912,0.33111,1.98988,1.01758,0.85852,0.00137828,0.00137828,0.00137828
159,141.391,1.81134,0.91567,0.85145,0.61869,0.85748,0.75912,0.33111,1.98988,1.01758,0.85852,0.00137432,0.00137432,0.00137432
160,142.028,2.07094,0.95891,0.84107,0.73401,0.80622,0.81086,0.3985,1.82727,0.89215,0.84177,0.00137036,0.00137036,0.00137036
161,142.737,2.21287,1.05521,0.83867,0.73401,0.80622,0.81086,0.3985,1.82727,0.89215,0.84177,0.0013664,0.0013664,0.0013664
162,143.298,1.76509,0.90969,0.8199,0.73401,0.80622,0.81086,0.3985,1.82727,0.89215,0.84177,0.00136244,0.00136244,0.00136244
163,143.901,2.05982,1.05189,0.83809,0.73401,0.80622,0.81086,0.3985,1.82727,0.89215,0.84177,0.00135848,0.00135848,0.00135848
164,144.627,1.85013,0.99454,0.83783,0.79124,0.81025,0.84844,0.45117,1.69054,0.8726,0.83369,0.00135452,0.00135452,0.00135452
165,145.172,1.80607,0.90513,0.86931,0.79124,0.81025,0.84844,0.45117,1.69054,0.8726,0.83369,0.00135056,0.00135056,0.00135056
166,145.744,1.92821,0.90174,0.83555,0.79124,0.81025,0.84844,0.45117,1.69054,0.8726,0.83369,0.0013466,0.0013466,0.0013466
167,146.302,1.9398,0.96091,0.8283,0.79124,0.81025,0.84844,0.45117,1.69054,0.8726,0.83369,0.00134264,0.00134264,0.00134264
168,146.884,2.00734,0.93216,0.83075,0.79731,0.8171,0.83959,0.44935,1.6807,0.87372,0.83642,0.00133868,0.00133868,0.00133868
169,147.514,2.02917,1.02614,0.87061,0.79731,0.8171,0.83959,0.44935,1.6807,0.87372,0.83642,0.00133472,0.00133472,0.00133472
170,148.208,1.94161,0.91277,0.84218,0.79731,0.8171,0.83959,0.44935,1.6807,0.87372,0.83642,0.00133076,0.00133076,0.00133076
